GEO_ID,NAME,H002001,H002002,H002003,H002004,H002005
id,Geographic Area Name,Total,Total!!Urban,Total!!Urban!!Inside urbanized areas,Total!!Urban!!Inside urban clusters,Total!!Rural
0500000US13261,"Sumter County, Georgia",13909,7655,0,7655,6254
0500000US13263,"Talbot County, Georgia",3399,194,0,194,3205
0500000US13271,"Telfair County, Georgia",7297,2905,0,2905,4392
0500000US13273,"Terrell County, Georgia",4080(r17967),1871,0,1871,2209
0500000US13265,"Taliaferro County, Georgia",1015,0,0,0,1015
0500000US13267,"Tattnall County, Georgia",9966,2748,0,2748,7218
0500000US13269,"Taylor County, Georgia",4563,0,0,0,4563
0500000US13291,"Union County, Georgia",14052,0,0,0,14052
0500000US13277,"Tift County, Georgia",16434,9716,0,9716,6718
0500000US13279,"Toombs County, Georgia",12144,5934,0,5934,6210
0500000US13281,"Towns County, Georgia",7731,0,0,0,7731
0500000US13283,"Treutlen County, Georgia",2992,1137,0,1137,1855
0500000US13285,"Troup County, Georgia",28046,15717,0,15717,12329
0500000US13287,"Turner County, Georgia",3841,1940,0,1940,1901
0500000US13289,"Twiggs County, Georgia",4235,0,0,0,4235
0500000US13303,"Washington County, Georgia",9047,3358,0,3358,5689
0500000US23001,"Androscoggin County, Maine",49090,28469,27631,838,20621
0500000US23003,"Aroostook County, Maine",39529,6914,0,6914,32615
0500000US23009,"Hancock County, Maine",40184,3176,0,3176,37008
0500000US22121,"West Baton Rouge Parish, Louisiana",9324,6544,6544,0,2780
0500000US22123,"West Carroll Parish, Louisiana",5046,0,0,0,5046
0500000US22125,"West Feliciana Parish, Louisiana",5097,0,0,0,5097
0500000US23005,"Cumberland County, Maine",138657,84370,76927,7443,54287
0500000US23007,"Franklin County, Maine",21709,2325,0,2325,19384
0500000US23025,"Somerset County, Maine",30569,4850,0,4850,25719
0500000US23011,"Kennebec County, Maine",60972,22123,0,22123,38849
0500000US23013,"Knox County, Maine",23744,7233,0,7233,16511
0500000US23015,"Lincoln County, Maine",23493,0,0,0,23493
0500000US23017,"Oxford County, Maine",36055,5294,0,5294,30761
0500000US23019,"Penobscot County, Maine",73860,29468,27142,2326,44392
0500000US23021,"Piscataquis County, Maine",15340,0,0,0,15340
0500000US23023,"Sagadahoc County, Maine",18288,6749,0,6749,11539
0500000US24017,"Charles County, Maryland",54963,38434,38247,187,16529
0500000US23027,"Waldo County, Maine",21566,1998,0,1998,19568
0500000US23029,"Washington County, Maine",23001,1316,0,1316,21685
0500000US23031,"York County, Maine",105773,46876,35173,11703,58897
0500000US24001,"Allegany County, Maryland",33311,24370,21996,2374,8941
0500000US24003,"Anne Arundel County, Maryland",212562,201342,196204,5138,11220
0500000US24005,"Baltimore County, Maryland",335622(r18612),315612,315595,17,20010
0500000US24015,"Cecil County, Maryland",41103,23396,23396,0,17707
0500000US24013,"Carroll County, Maryland",62406,37902,33503,4399,24504
0500000US24009,"Calvert County, Maryland",33780,21537,7691,13846,12243
0500000US13293,"Upson County, Georgia",12161,6553,0,6553,5608
0500000US13295,"Walker County, Georgia",30100,17344,13980,3364,12756
0500000US13297,"Walton County, Georgia",32435,18623,10328,8295,13812
0500000US13299,"Ware County, Georgia",16326,11799,0,11799,4527
0500000US13301,"Warren County, Georgia",2985,0,0,0,2985
0500000US13319,"Wilkinson County, Georgia",4487,0,0,0,4487
0500000US13311,"White County, Georgia",16062,2027,0,2027,14035
0500000US13313,"Whitfield County, Georgia",39899,27891,27891,0,12008
0500000US13305,"Wayne County, Georgia",12199,4702,0,4702,7497
0500000US13307,"Webster County, Georgia",1523,0,0,0,1523
0500000US13309,"Wheeler County, Georgia",2625,0,0,0,2625
0500000US13315,"Wilcox County, Georgia",3510,0,0,0,3510
0500000US13317,"Wilkes County, Georgia",5158,1672,0,1672,3486
0500000US15009,"Maui County, Hawaii",70379,58851,18458,40393,11528
0500000US13321,"Worth County, Georgia",9251,2755,0,2755,6496
0500000US15001,"Hawaii County, Hawaii",82324,47680,0,47680,34644
0500000US15003,"Honolulu County, Hawaii",336899,333934,324765,9169,2965
0500000US15005,"Kalawao County, Hawaii",113,0,0,0,113
0500000US15007,"Kauai County, Hawaii",29793,24567,0,24567,5226
0500000US27173,"Yellow Medicine County, Minnesota",4760,922,0,922,3838
0500000US16007,"Bear Lake County, Idaho",3914,0,0,0,3914
0500000US16009,"Benewah County, Idaho",4629,1207,0,1207,3422
0500000US16001,"Ada County, Idaho",159471,153445,146256,7189,6026
0500000US16003,"Adams County, Idaho",2636,0,0,0,2636
0500000US16005,"Bannock County, Idaho",33191,27888,27888,0,5303
0500000US16011,"Bingham County, Idaho",16141,7307,0,7307,8834
0500000US16013,"Blaine County, Idaho",15050,8716,0,8716,6334
0500000US27169,"Winona County, Minnesota",20760,13782,0,13782,6978
0500000US27171,"Wright County, Minnesota",49000,31465,11891,19574,17535
0500000US28011,"Bolivar County, Mississippi",14070,6392,0,6392,7678
0500000US28001,"Adams County, Mississippi",14656,9903,0,9903,4753
0500000US28003,"Alcorn County, Mississippi",17077,6095,0,6095,10982
0500000US28005,"Amite County, Mississippi",6635,0,0,0,6635
0500000US28007,"Attala County, Mississippi",9126,2991,0,2991,6135
0500000US28009,"Benton County, Mississippi",4186,0,0,0,4186
0500000US28027,"Coahoma County, Mississippi",10792,7254,0,7254,3538
0500000US28013,"Calhoun County, Mississippi",6913,0,0,0,6913
0500000US28015,"Carroll County, Mississippi",5052,0,0,0,5052
0500000US28017,"Chickasaw County, Mississippi",7514,1109,0,1109,6405
0500000US28019,"Choctaw County, Mississippi",4150,0,0,0,4150
0500000US28021,"Claiborne County, Mississippi",4223,0,0,0,4223
0500000US28023,"Clarke County, Mississippi",7876,0,0,0,7876
0500000US28025,"Clay County, Mississippi",9180,3934,0,3934,5246
0500000US28055,"Issaquena County, Mississippi",560,0,0,0,560
0500000US28029,"Copiah County, Mississippi",12184,3970,0,3970,8214
0500000US28031,"Covington County, Mississippi",8496,0,0,0,8496
0500000US28033,"DeSoto County, Mississippi",61634,49182,49182,0,12452
0500000US28069,"Kemper County, Mississippi",4722,0,0,0,4722
0500000US28065,"Jefferson Davis County, Mississippi",5876,0,0,0,5876
0500000US28035,"Forrest County, Mississippi",32289,23134,23134,0,9155
0500000US28037,"Franklin County, Mississippi",4154,0,0,0,4154
0500000US28039,"George County, Mississippi",9330,983,0,983,8347
0500000US28041,"Greene County, Mississippi",5123,0,0,0,5123
0500000US28043,"Grenada County, Mississippi",10155,4890,0,4890,5265
0500000US28045,"Hancock County, Mississippi",21840,13264,9195,4069,8576
0500000US28047,"Harrison County, Mississippi",85181,67648,67648,0,17533
0500000US28049,"Hinds County, Mississippi",103421,88289,87596,693,15132
0500000US28051,"Holmes County, Mississippi",8415,1112,0,1112,7303
0500000US28053,"Humphreys County, Mississippi",3855,1771,0,1771,2084
0500000US28063,"Jefferson County, Mississippi",3673,0,0,0,3673
0500000US28067,"Jones County, Mississippi",28424,10589,0,10589,17835
0500000US28071,"Lafayette County, Mississippi",22729,12514,0,12514,10215
0500000US24011,"Caroline County, Maryland",13482,3309,0,3309,10173
0500000US24029,"Kent County, Maryland",10549,2489,0,2489,8060
0500000US24019,"Dorchester County, Maryland",16554,7197,0,7197,9357
0500000US24021,"Frederick County, Maryland",90136,67900,61228,6672,22236
0500000US24023,"Garrett County, Maryland",18854,2316,0,2316,16538
0500000US24025,"Harford County, Maryland",95554,78708,78708,0,16846
0500000US24027,"Howard County, Maryland",109282,100321,99115,1206,8961
0500000US24045,"Wicomico County, Maryland",41192,30162,30162,0,11030
0500000US24031,"Montgomery County, Maryland",375905,367543,365961,1582,8362
0500000US24033,"Prince George's County, Maryland",328182,321641,321641,0,6541
0500000US24035,"Queen Anne's County, Maryland",20140,9117,5187,3930,11023
0500000US24037,"St. Mary's County, Maryland",41282,20371,16099,4272,20911
0500000US24039,"Somerset County, Maryland",11130,4655,95,4560,6475
0500000US24041,"Talbot County, Maryland",19577,8013,0,8013,11564
0500000US24043,"Washington County, Maryland",60814,43431,42342,1089,17383
0500000US25005,"Bristol County, Massachusetts",230535,209061,209061,0,21474
0500000US24047,"Worcester County, Maryland",55749,46661,0,46661,9088
0500000US24510,"Baltimore city, Maryland",296685(r18689),296685,296685,0,0
0500000US25001,"Barnstable County, Massachusetts",160281,141682,136937,4745,18599
0500000US25007,"Dukes County, Massachusetts",17188,8579,0,8579,8609
0500000US25003,"Berkshire County, Massachusetts",68508,43232,28511,14721,25276
0500000US25023,"Plymouth County, Massachusetts",200161,179667,179667,0,20494
0500000US25009,"Essex County, Massachusetts",306754,293914,293914,0,12840
0500000US25011,"Franklin County, Massachusetts",33758,15316,0,15316,18442
0500000US25013,"Hampden County, Massachusetts",192175,175410,175410,0,16765
0500000US25015,"Hampshire County, Massachusetts",62603,43877,40548,3329,18726
0500000US25017,"Middlesex County, Massachusetts",612004,595298,595298,0,16706
0500000US25019,"Nantucket County, Massachusetts",11618,7222,0,7222,4396
0500000US25021,"Norfolk County, Massachusetts",270359,267379,267379,0,2980
0500000US45075,"Orangeburg County, South Carolina",42504,14705,0,14705,27799
0500000US45077,"Pickens County, South Carolina",51244,31765,31765,0,19479
0500000US45089,"Williamsburg County, South Carolina",15359,2881,0,2881,12478
0500000US25025,"Suffolk County, Massachusetts",315522,315522,315522,0,0
0500000US45067,"Marion County, South Carolina",14953,5936,0,5936,9017
0500000US45069,"Marlboro County, South Carolina",12072,4758,0,4758,7314
0500000US45071,"Newberry County, South Carolina",17922,5260,6,5254,12662
0500000US45079,"Richland County, South Carolina",161725,147043,147043,0,14682
0500000US45081,"Saluda County, South Carolina",9289,1467,0,1467,7822
0500000US45083,"Spartanburg County, South Carolina",122628,89874,85624,4250,32754
0500000US45085,"Sumter County, South Carolina",46011,31492,31492,0,14519
0500000US45087,"Union County, South Carolina",14153,5169,0,5169,8984
0500000US46007,"Bennett County, South Dakota",1263,0,0,0,1263
0500000US45091,"York County, South Carolina",94196,72888,66877,6011,21308
0500000US46003,"Aurora County, South Dakota",1324,0,0,0,1324
0500000US46011,"Brookings County, South Dakota",13137,8864,0,8864,4273
0500000US46015,"Brule County, South Dakota",2433,0,0,0,2433
0500000US46013,"Brown County, South Dakota",16706,12114,0,12114,4592
0500000US46005,"Beadle County, South Dakota",8304,6038,0,6038,2266
0500000US46009,"Bon Homme County, South Dakota",2931,0,0,0,2931
0500000US46027,"Clay County, South Dakota",5639,4004,0,4004,1635
0500000US46017,"Buffalo County, South Dakota",609,0,0,0,609
0500000US46019,"Butte County, South Dakota",4621,2367,0,2367,2254
0500000US46021,"Campbell County, South Dakota",980,0,0,0,980
0500000US46025,"Clark County, South Dakota",1710,0,0,0,1710
0500000US46023,"Charles Mix County, South Dakota",3849,0,0,0,3849
0500000US46043,"Douglas County, South Dakota",1439,0,0,0,1439
0500000US46029,"Codington County, South Dakota",12397,9869,0,9869,2528
0500000US46031,"Corson County, South Dakota",1540,0,0,0,1540
0500000US46033,"Custer County, South Dakota",4628,0,0,0,4628
0500000US46035,"Davison County, South Dakota",8852,6979,0,6979,1873
0500000US28073,"Lamar County, Mississippi",24070,12559,12559,0,11511
0500000US28095,"Monroe County, Mississippi",16455,5078,0,5078,11377
0500000US28057,"Itawamba County, Mississippi",10126,1197,0,1197,8929
0500000US28059,"Jackson County, Mississippi",60067,44897,43266,1631,15170
0500000US28061,"Jasper County, Mississippi",8212,0,0,0,8212
0500000US28099,"Neshoba County, Mississippi",12357,3381,0,3381,8976
0500000US28103,"Noxubee County, Mississippi",5170,1210,0,1210,3960
0500000US28075,"Lauderdale County, Mississippi",34698,18839,0,18839,15859
0500000US28077,"Lawrence County, Mississippi",6019,0,0,0,6019
0500000US28079,"Leake County, Mississippi",9415,1518,0,1518,7897
0500000US28081,"Lee County, Mississippi",35872,19955,0,19955,15917
0500000US28083,"Leflore County, Mississippi",13199,10400,0,10400,2799
0500000US28085,"Lincoln County, Mississippi",15255,4697,0,4697,10558
0500000US28087,"Lowndes County, Mississippi",26556,15590,0,15590,10966
0500000US28089,"Madison County, Mississippi",38558,27989,22448,5541,10569
0500000US28091,"Marion County, Mississippi",11838,3106,0,3106,8732
0500000US28093,"Marshall County, Mississippi",14881,2086,0,2086,12795
0500000US28097,"Montgomery County, Mississippi",5194,1951,0,1951,3243
0500000US28101,"Newton County, Mississippi",9373,1228,0,1228,8145
0500000US28105,"Oktibbeha County, Mississippi",20947,13018,0,13018,7929
0500000US31049,"Deuel County, Nebraska",1044,0,0,0,1044
0500000US31051,"Dixon County, Nebraska",2688,0,0,0,2688
0500000US31067,"Gage County, Nebraska",10446,5943,0,5943,4503
0500000US31053,"Dodge County, Nebraska",16584,11897,0,11897,4687
0500000US31055,"Douglas County, Nebraska",219580,214547,214547,0,5033
0500000US31063,"Frontier County, Nebraska",1574,0,0,0,1574
0500000US31065,"Furnas County, Nebraska",2721,0,0,0,2721
0500000US31057,"Dundy County, Nebraska",1125,0,0,0,1125
0500000US31059,"Fillmore County, Nebraska",2913,0,0,0,2913
0500000US31061,"Franklin County, Nebraska",1734,0,0,0,1734
0500000US31079,"Hall County, Nebraska",23549,19925,19925,0,3624
0500000US31069,"Garden County, Nebraska",1314,0,0,0,1314
0500000US31071,"Garfield County, Nebraska",1178,0,0,0,1178
0500000US31073,"Gosper County, Nebraska",1267,0,0,0,1267
0500000US31075,"Grant County, Nebraska",391,0,0,0,391
0500000US31077,"Greeley County, Nebraska",1300,0,0,0,1300
0500000US31095,"Jefferson County, Nebraska",3918,2133,0,2133,1785
0500000US31081,"Hamilton County, Nebraska",3968,1933,0,1933,2035
0500000US31083,"Harlan County, Nebraska",2375,0,0,0,2375
0500000US31085,"Hayes County, Nebraska",511,0,0,0,511
0500000US31087,"Hitchcock County, Nebraska",1763,0,0,0,1763
0500000US31089,"Holt County, Nebraska",5215,1774,0,1774,3441
0500000US31091,"Hooker County, Nebraska",431,0,0,0,431
0500000US31093,"Howard County, Nebraska",2951,0,0,0,2951
0500000US31107,"Knox County, Nebraska",4788,0,0,0,4788
0500000US31097,"Johnson County, Nebraska",2191,0,0,0,2191
0500000US31099,"Kearney County, Nebraska",2886,1350,0,1350,1536
0500000US31101,"Keith County, Nebraska",5424,2223,0,2223,3201
0500000US31103,"Keya Paha County, Nebraska",549,0,0,0,549
0500000US31105,"Kimball County, Nebraska",1963,0,0,0,1963
0500000US31129,"Nuckolls County, Nebraska",2465,0,0,0,2465
0500000US31109,"Lancaster County, Nebraska",120875,111747,110643,1104,9128
0500000US31111,"Lincoln County, Nebraska",16583,11636,0,11636,4947
0500000US31113,"Logan County, Nebraska",395,0,0,0,395
0500000US31115,"Loup County, Nebraska",426,0,0,0,426
0500000US31117,"McPherson County, Nebraska",283,0,0,0,283
0500000US31119,"Madison County, Nebraska",15014,10984,0,10984,4030
0500000US31121,"Merrick County, Nebraska",3698,1503,166,1337,2195
0500000US31123,"Morrill County, Nebraska",2442,0,0,0,2442
0500000US31127,"Nemaha County, Nebraska",3498,1742,0,1742,1756
0500000US31125,"Nance County, Nebraska",1801,0,0,0,1801
0500000US31141,"Platte County, Nebraska",13378,9306,0,9306,4072
0500000US46037,"Day County, South Dakota",3630,0,0,0,3630
0500000US46039,"Deuel County, South Dakota",2204,0,0,0,2204
0500000US46041,"Dewey County, South Dakota",2002,700,0,700,1302
0500000US46065,"Hughes County, South Dakota",7623,5810,0,5810,1813
0500000US46045,"Edmunds County, South Dakota",1966,0,0,0,1966
0500000US46047,"Fall River County, South Dakota",4191(r24279),1833,0,1833,2358
0500000US46049,"Faulk County, South Dakota",1136,0,0,0,1136
0500000US46051,"Grant County, South Dakota",3526,1658,0,1658,1868
0500000US46053,"Gregory County, South Dakota",2503,0,0,0,2503
0500000US46055,"Haakon County, South Dakota",1013,0,0,0,1013
0500000US46061,"Hanson County, South Dakota",1177,0,0,0,1177
0500000US46063,"Harding County, South Dakota",731,0,0,0,731
0500000US46057,"Hamlin County, South Dakota",2760,0,0,0,2760
0500000US46059,"Hand County, South Dakota",1815,0,0,0,1815
0500000US46077,"Kingsbury County, South Dakota",2720,0,0,0,2720
0500000US46067,"Hutchinson County, South Dakota",3351,0,0,0,3351
0500000US46069,"Hyde County, South Dakota",708,0,0,0,708
0500000US46071,"Jackson County, South Dakota",1193,0,0,0,1193
0500000US46073,"Jerauld County, South Dakota",1070,0,0,0,1070
0500000US46075,"Jones County, South Dakota",589,0,0,0,589
0500000US46089,"McPherson County, South Dakota",1418,0,0,0,1418
0500000US46079,"Lake County, South Dakota",5559,2733,0,2733,2826
0500000US46081,"Lawrence County, South Dakota",12756,7520,0,7520,5236
0500000US46083,"Lincoln County, South Dakota",17875,12734,9035,3699,5141
0500000US46085,"Lyman County, South Dakota",1704,0,0,0,1704
0500000US46087,"McCook County, South Dakota",2491,0,0,0,2491
0500000US53039,"Klickitat County, Washington",9786,3739,0,3739,6047
0500000US53025,"Grant County, Washington",35083,19551,0,19551,15532
0500000US53027,"Grays Harbor County, Washington",35166,20880,0,20880,14286
0500000US53029,"Island County, Washington",40234,19005,0,19005,21229
0500000US53031,"Jefferson County, Washington",17767,7029,0,7029,10738
0500000US53033,"King County, Washington",851261,824563,816849,7714,26698
0500000US53035,"Kitsap County, Washington",107367,89563,85867,3696,17804
0500000US53041,"Lewis County, Washington",34050,12809,0,12809,21241
0500000US53037,"Kittitas County, Washington",21900,11105,0,11105,10795
0500000US53057,"Skagit County, Washington",51473,34777,24662,10115,16696
0500000US53043,"Lincoln County, Washington",5776,0,0,0,5776
0500000US53045,"Mason County, Washington",32518,8615,0,8615,23903
0500000US53047,"Okanogan County, Washington",22245,3560,0,3560,18685
0500000US53049,"Pacific County, Washington",15547,5731,0,5731,9816
0500000US53051,"Pend Oreille County, Washington",7936,985,0,985,6951
0500000US53053,"Pierce County, Washington",325375,302757,300833,1924,22618
0500000US53055,"San Juan County, Washington",13313,0,0,0,13313
0500000US53069,"Wahkiakum County, Washington",2067,0,0,0,2067
0500000US53059,"Skamania County, Washington",5628,0,0,0,5628
0500000US53061,"Snohomish County, Washington",286659,254412,246133,8279,32247
0500000US53063,"Spokane County, Washington",201434,175263,167877,7386,26171
0500000US53065,"Stevens County, Washington",21156,3753,0,3753,17403
0500000US53067,"Thurston County, Washington",108182,85783,77203,8580,22399
0500000US54013,"Calhoun County, West Virginia",3963,0,0,0,3963
0500000US53077,"Yakima County, Washington",85474,65171,49379,15792,20303
0500000US53075,"Whitman County, Washington",19323,13297,0,13297,6026
0500000US54001,"Barbour County, West Virginia",7849,1253,0,1253,6596
0500000US53071,"Walla Walla County, Washington",23451,19393,19393,0,4058
0500000US53073,"Whatcom County, Washington",90665,66873,50696,16177,23792
0500000US54005,"Boone County, West Virginia",11070,2125,0,2125,8945
0500000US54003,"Berkeley County, West Virginia",44762,30535,30535,0,14227
0500000US54007,"Braxton County, West Virginia",7415,0,0,0,7415
0500000US54011,"Cabell County, West Virginia",46169,37015,37015,0,9154
0500000US54009,"Brooke County, West Virginia",10967,6797,6797,0,4170
0500000US54029,"Hancock County, West Virginia",14541,10287,7990,2297,4254
0500000US31131,"Otoe County, Nebraska",7025,3178,0,3178,3847
0500000US31133,"Pawnee County, Nebraska",1588,0,0,0,1588
0500000US31135,"Perkins County, Nebraska",1450,0,0,0,1450
0500000US31137,"Phelps County, Nebraska",4175,2529,0,2529,1646
0500000US31139,"Pierce County, Nebraska",3222,0,0,0,3222
0500000US31157,"Scotts Bluff County, Nebraska",16408,11321,0,11321,5087
0500000US31143,"Polk County, Nebraska",2731,0,0,0,2731
0500000US31145,"Red Willow County, Nebraska",5267,3653,0,3653,1614
0500000US31147,"Richardson County, Nebraska",4393,2127,0,2127,2266
0500000US31149,"Rock County, Nebraska",912,0,0,0,912
0500000US31151,"Saline County, Nebraska",5762,2383,0,2383,3379
0500000US31153,"Sarpy County, Nebraska",61938,58561,58561,0,3377
0500000US31155,"Saunders County, Nebraska",9221,3013,0,3013,6208
0500000US16015,"Boise County, Idaho",5292,0,0,0,5292
0500000US16033,"Clark County, Idaho",531,0,0,0,531
0500000US31163,"Sherman County, Nebraska",1941,0,0,0,1941
0500000US72093,"Maricao Municipio, Puerto Rico",2740,1251,0,1251,1489
0500000US72095,"Maunabo Municipio, Puerto Rico",5546,4151,22,4129,1395
0500000US72097,"Mayagüez Municipio, Puerto Rico",42825,41247,41247,0,1578
0500000US72099,"Moca Municipio, Puerto Rico",16800,14710,14710,0,2090
0500000US72101,"Morovis Municipio, Puerto Rico",12381,10931,10931,0,1450
0500000US72103,"Naguabo Municipio, Puerto Rico",12028,10901,10901,0,1127
0500000US72113,"Ponce Municipio, Puerto Rico",69630,66643,66569,74,2987
0500000US72111,"Peñuelas Municipio, Puerto Rico",9220,7668,7668,0,1552
0500000US72105,"Naranjito Municipio, Puerto Rico",11282,11282,11282,0,0
0500000US72107,"Orocovis Municipio, Puerto Rico",9255,5901,5901,0,3354
0500000US72109,"Patillas Municipio, Puerto Rico",9360,6941,6941,0,2419
0500000US72115,"Quebradillas Municipio, Puerto Rico",10754,9966,9966,0,788
0500000US72117,"Rincón Municipio, Puerto Rico",9694,9694,9694,0,0
0500000US72119,"Río Grande Municipio, Puerto Rico",24299,23622,23622,0,677
0500000US72121,"Sabana Grande Municipio, Puerto Rico",10958,9978,9978,0,980
0500000US72129,"San Lorenzo Municipio, Puerto Rico",17226,15128,15128,0,2098
0500000US54015,"Clay County, West Virginia",4572,0,0,0,4572
0500000US54017,"Doddridge County, West Virginia",3946,0,0,0,3946
0500000US54019,"Fayette County, West Virginia",21618,9348,7656,1692,12270
0500000US54021,"Gilmer County, West Virginia",3448,680,0,680,2768
0500000US54023,"Grant County, West Virginia",6366,1349,0,1349,5017
0500000US54025,"Greenbrier County, West Virginia",18980,5751,0,5751,13229
0500000US54027,"Hampshire County, West Virginia",13688,0,0,0,13688
0500000US54041,"Lewis County, West Virginia",7958,2520,0,2520,5438
0500000US54031,"Hardy County, West Virginia",8078,1302,0,1302,6776
0500000US54033,"Harrison County, West Virginia",31431,20360,0,20360,11071
0500000US54035,"Jackson County, West Virginia",13305,4006,0,4006,9299
0500000US54037,"Jefferson County, West Virginia",22037,11060,195,10865,10977
0500000US54039,"Kanawha County, West Virginia",92618,70794,68800,1994,21824
0500000US72127,"San Juan Municipio, Puerto Rico",199915,199915,199915,0,0
0500000US72123,"Salinas Municipio, Puerto Rico",14380,12485,3682,8803,1895
0500000US72125,"San Germán Municipio, Puerto Rico",15920,14503,14503,0,1417
0500000US72131,"San Sebastián Municipio, Puerto Rico",18695,16236,16236,0,2459
0500000US72133,"Santa Isabel Municipio, Puerto Rico",9575,8309,0,8309,1266
0500000US72141,"Utuado Municipio, Puerto Rico",14192,7588,7588,0,6604
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",30295,30295,30295,0,0
0500000US72135,"Toa Alta Municipio, Puerto Rico",27006,27006,27006,0,0
0500000US72137,"Toa Baja Municipio, Puerto Rico",36546,36545,36545,0,1
0500000US72143,"Vega Alta Municipio, Puerto Rico",17002,16709,16709,0,293
0500000US72145,"Vega Baja Municipio, Puerto Rico",25401,24346,24346,0,1055
0500000US72147,"Vieques Municipio, Puerto Rico",5541,4808,0,4808,733
0500000US72149,"Villalba Municipio, Puerto Rico",9710,8288,8288,0,1422
0500000US72151,"Yabucoa Municipio, Puerto Rico",15798,13377,13377,0,2421
0500000US72153,"Yauco Municipio, Puerto Rico",18020,14708,14708,0,3312
0500000US16021,"Boundary County, Idaho",5175,1288,0,1288,3887
0500000US16017,"Bonner County, Idaho",24669,5669,0,5669,19000
0500000US16019,"Bonneville County, Idaho",39731,34328,34327,1,5403
0500000US16023,"Butte County, Idaho",1354,0,0,0,1354
0500000US16025,"Camas County, Idaho",831,0,0,0,831
0500000US16027,"Canyon County, Idaho",69409,55426,55370,56,13983
0500000US16029,"Caribou County, Idaho",3226,1269,0,1269,1957
0500000US16031,"Cassia County, Idaho",8372,4140,0,4140,4232
0500000US16049,"Idaho County, Idaho",8744,1531,0,1531,7213
0500000US16035,"Clearwater County, Idaho",4453,1541,0,1541,2912
0500000US16037,"Custer County, Idaho",3103,0,0,0,3103
0500000US16039,"Elmore County, Idaho",12162,8340,0,8340,3822
0500000US16041,"Franklin County, Idaho",4528,1563,0,1563,2965
0500000US16043,"Fremont County, Idaho",8531,1285,0,1285,7246
0500000US16045,"Gem County, Idaho",7099,3995,0,3995,3104
0500000US16047,"Gooding County, Idaho",6093,2627,0,2627,3466
0500000US16061,"Lewis County, Idaho",1880,0,0,0,1880
0500000US16051,"Jefferson County, Idaho",8722,2834,0,2834,5888
0500000US16053,"Jerome County, Idaho",8101,3985,0,3985,4116
0500000US16055,"Kootenai County, Idaho",63177,45121,42666,2455,18056
0500000US16057,"Latah County, Idaho",15988,10065,0,10065,5923
0500000US16059,"Lemhi County, Idaho",4729,1599,0,1599,3130
0500000US16083,"Twin Falls County, Idaho",31072,22609,0,22609,8463
0500000US16063,"Lincoln County, Idaho",1976,0,0,0,1976
0500000US16065,"Madison County, Idaho",11280,8000,0,8000,3280
0500000US16067,"Minidoka County, Idaho",7665,4342,0,4342,3323
0500000US16069,"Nez Perce County, Idaho",17438,14043,14043,0,3395
0500000US16071,"Oneida County, Idaho",1906,0,0,0,1906
0500000US16079,"Shoshone County, Idaho",7061,3097,0,3097,3964
0500000US16081,"Teton County, Idaho",5478,0,0,0,5478
0500000US16073,"Owyhee County, Idaho",4781,952,0,952,3829
0500000US16075,"Payette County, Idaho",8945,5265,0,5265,3680
0500000US16077,"Power County, Idaho",2944,1624,0,1624,1320
0500000US17023,"Clark County, Illinois",7772,3280,0,3280,4492
0500000US16085,"Valley County, Idaho",11789,0,0,0,11789
0500000US16087,"Washington County, Idaho",4529,2365,0,2365,2164
0500000US17001,"Adams County, Illinois",29842,20565,0,20565,9277
0500000US17019,"Champaign County, Illinois",87569,76749,63984,12765,10820
0500000US17021,"Christian County, Illinois",15563,8828,0,8828,6735
0500000US17013,"Calhoun County, Illinois",2835,0,0,0,2835
0500000US17017,"Cass County, Illinois",5836,2554,0,2554,3282
0500000US17015,"Carroll County, Illinois",8437,1497,0,1497,6940
0500000US17003,"Alexander County, Illinois",4006,1747,144,1603,2259
0500000US17007,"Boone County, Illinois",19970,15912,15912,0,4058
0500000US17005,"Bond County, Illinois",7089,2323,0,2323,4766
0500000US17011,"Bureau County, Illinois",15720,6910,0,6910,8810
0500000US17009,"Brown County, Illinois",2462,997,0,997,1465
0500000US25027,"Worcester County, Massachusetts",326788,270181,261923,8258,56607
0500000US26001,"Alcona County, Michigan",11073,212,0,212,10861
0500000US26009,"Antrim County, Michigan",17824,0,0,0,17824
0500000US54043,"Lincoln County, West Virginia",9887,0,0,0,9887
0500000US54045,"Logan County, West Virginia",16743,5282,0,5282,11461
0500000US54047,"McDowell County, West Virginia",11322,1574,0,1574,9748
0500000US54049,"Marion County, West Virginia",26463,15895,0,15895,10568
0500000US54051,"Marshall County, West Virginia",15918,8141,8141,0,7777
0500000US54053,"Mason County, West Virginia",13006,4661,0,4661,8345
0500000US54059,"Mingo County, West Virginia",12699,1626,0,1626,11073
0500000US54055,"Mercer County, West Virginia",30115,18178,0,18178,11937
0500000US26005,"Allegan County, Michigan",49426,18008,4309,13699,31418
0500000US26003,"Alger County, Michigan",6554,1073,0,1073,5481
0500000US26007,"Alpena County, Michigan",16053,7137,0,7137,8916
0500000US26011,"Arenac County, Michigan",9803,0,0,0,9803
0500000US26013,"Baraga County, Michigan",5270,0,0,0,5270
0500000US26041,"Delta County, Michigan",20214,9981,0,9981,10233
0500000US26015,"Barry County, Michigan",27010,6648,0,6648,20362
0500000US26017,"Bay County, Michigan",48220,34476,34476,0,13744
0500000US26019,"Benzie County, Michigan",12199,0,0,0,12199
